canonical_smiles,molregno,standard_relation,standard_value,standard_units
Nc1ccccc1NC(=O)c2ccc(cc2)c3nccs3,427080,,33900.000000000000000000000000000000,nM
O=C(NCc1ccncc1)c2ccc(Oc3ccccc3)cc2,1030961,,33900.000000000000000000000000000000,nM
COCCOc1cc2nccc(Nc3ccc(Cl)cc3F)c2cc1OC,250636,,33900.000000000000000000000000000000,nM
Cc1cc2OC(=O)C=C(Cn3ccnc3)c2cc1C,771639,,33900.000000000000000000000000000000,nM
OC(=O)c1ccc(Nc2ncc3CN=C(c4cc(Cl)ccc4c3n2)c5c(F)cccc5F)cc1,428508,,34700.000000000000000000000000000000,nM
O=C(Nc1ccccc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4C#N,1174708,,34700.000000000000000000000000000000,nM
CC(C)n1c2ccc(F)cc2c3cc(NC(=O)N4CCOCC4)ccc13,193990,,34700.000000000000000000000000000000,nM
OC(=O)c1csc(NC(=O)C(CC2CCCC2)c3ccc(Cl)c(Cl)c3)n1,626448,,34700.000000000000000000000000000000,nM
Nc1ccccc1NC(=O)c2ccc(cc2)c3ncccc3C#N,425700,,35500.000000000000000000000000000000,nM
CCn1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC)n2,453025,,35500.000000000000000000000000000000,nM
Nc1c(NC2CCCC2)nc(nc1N3CCOCC3)C#N,459837,,35500.000000000000000000000000000000,nM
Clc1ccc(cc1)C(=O)\C=C\Sc2nc[nH]n2,1010415,,35500.000000000000000000000000000000,nM
OC[C@H](O)CN1C(=O)[C@H](Cc2ccccc12)NC(=O)c3cc4cc(Cl)sc4[nH]3,394058,,35500.000000000000000000000000000000,nM
Cc1oc(nc1CCOc2ccc(C[C@H](Nc3ccccc3C(=O)c4ccccc4)C(=O)O)cc2)c5ccccc5,173090,,35500.000000000000000000000000000000,nM
CC(C)n1c(C)ncc1c2ccnc(Nc3ccccc3)n2,645094,,35500.000000000000000000000000000000,nM
Cc1cc(C)cc(c1)c2[nH]c3ccc(cc3c2CCNCCCCc4ccncc4)C(C)(C)C(=O)N5C6CCC5CC6,72609,,35500.000000000000000000000000000000,nM
O=C(NCc1ccncc1)c2ccc(OCCc3ccccc3)cc2,1159338,,35500.000000000000000000000000000000,nM
Cc1ncc(c2ccnc(Nc3ccc(cc3)S(=O)(=O)N)n2)n1C,514682,,36300.000000000000000000000000000000,nM
CC1(COc2cc(ccc2NC(=O)CN3CCOCC3)c4cccc5C(=O)C=C(Oc45)N6CCOCC6)COC1,1068049,,36300.000000000000000000000000000000,nM
CCc1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,562309,,36300.000000000000000000000000000000,nM
CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N)ncc2F,453105,,36300.000000000000000000000000000000,nM
COc1cccc(c1)c2c[nH]c(n2)c3ccccc3,480791,,36300.000000000000000000000000000000,nM
CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc3ccccc3)NC(=O)[C@H](CC(=O)N)NC(=O)c4ccc5ccccc5n4,17169,,36300.000000000000000000000000000000,nM
CCc1cccc2c(cn(CC(=O)NCCOC)c12)C#N,984712,,37200.000000000000000000000000000000,nM
CCc1[nH]nc(NC(=O)Cc2ncc(Oc3ccnc4cc(OC)c(OC)cc34)cc2OC)c1C,1339183,,37200.000000000000000000000000000000,nM
C[C@H](COc1cn2ncnc(Oc3ccc4[nH]c(C)cc4c3F)c2c1C)OC(=O)[C@H](C)N,441029,,37200.000000000000000000000000000000,nM
COc1cc(Nc2ncnc3cccc(O[C@H](C)C(=O)N4CCOCC4)c23)ccc1Oc5ccc(C)nc5,438038,,37200.000000000000000000000000000000,nM
CC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,12825,,37200.000000000000000000000000000000,nM
Cc1cc(C)cc(c1)c2[nH]c3sc(cc3c2CCN4CCN(CC(=O)N5CCCC5)CC4)C(C)(C)C(=O)N6C7CCC6CC7,417877,,37200.000000000000000000000000000000,nM
CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C\2/C(=O)Nc3ccc(F)cc23)c1C,13048,,38000.000000000000000000000000000000,nM
COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC,21716,,38000.000000000000000000000000000000,nM
CC(C)OC(=O)C1=CN(Cc2c(F)cccc2F)c3sc(c(CN(C)Cc4ccccc4)c3C1=O)c5ccc(NC(=O)C(C)C)cc5,109406,,38000.000000000000000000000000000000,nM
CN1CCN(CCCOc2cc(OC3CCOCC3)c4c(Nc5ccc(F)c(Cl)c5)ncnc4c2)CC1,342355,,38000.000000000000000000000000000000,nM
CC(C)Nc1nc(nc(N2CCOCC2)c1N)C#N,459836,,38900.000000000000000000000000000000,nM
CN(C)CC(O)COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3)n2)cc1,164455,,38900.000000000000000000000000000000,nM
NC(=O)c1sc(cc1N)c2ccccc2,346301,,38900.000000000000000000000000000000,nM
COc1cc2ncnc(NCc3ccccc3)c2cc1OC,192567,,38900.000000000000000000000000000000,nM
NC(=N)c1ccc(cc1)C(=O)N2CCN(CC2)S(=O)(=O)c3ccc4cc(Br)ccc4c3,101074,,39800.000000000000000000000000000000,nM
O=S(=O)(N1CCOCC1)c2cccc(c2)c3cn4cccnc4n3,863679,,39800.000000000000000000000000000000,nM
C[C@H](O)C(=O)N1CCN(Cc2sc3c(nc(nc3c2C)c4cnc(N)nc4)N5CCOCC5)CC1,1265685,,39800.000000000000000000000000000000,nM
CN(c1ccnc(Nc2cc(nc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,1139844,,39800.000000000000000000000000000000,nM
CCN(CC)C(=O)Cc1csc(NS(=O)(=O)c2cccc(Cl)c2C)n1,205896,,40700.000000000000000000000000000000,nM
CC1N(C(=O)c2ccccc2)c3ccccc3NC1=O,1230023,,40700.000000000000000000000000000000,nM
CC12CCC3C(CCC4=CC(=O)CCC34C)C1CCC2O,1335,,40700.000000000000000000000000000000,nM
CC1=CC2=NNC(=O)N2c3ccccc13,448138,,41700.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@H](C)C(=O)N,346348,,41700.000000000000000000000000000000,nM
CC(C)CN1C(=O)N(C)C(=O)c2c1sc(Cc3ccccc3C(F)(F)F)c2C(=O)N4CCC4,345229,,41700.000000000000000000000000000000,nM
Oc1cccc2c(O)cc(nc12)c3ccccc3,16365,,41700.000000000000000000000000000000,nM
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCCN4CCN(C)CC4,33896,,41700.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(=O)N,346349,,42700.000000000000000000000000000000,nM
CN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)Cc4ccc(Cl)cc4,305081,,42700.000000000000000000000000000000,nM
Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(Cc4ccccc4)C3)CC2)cc1Cl,1346290,,42700.000000000000000000000000000000,nM
COc1ccc(Cl)c(Nc2ncnc3cc(OCCN4CCN(CC4)C(=O)C)cc(OC(C)C)c23)n1,333475,,42700.000000000000000000000000000000,nM
C[C@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5cscn5)c3)c12)C(=O)N(C)C,424664,,42700.000000000000000000000000000000,nM
Cc1cc(CNc2ncc(Br)c(Nc3cc([nH]n3)C4CC4)n2)on1,511636,,43700.000000000000000000000000000000,nM
COc1cc(ccc1Cn2ncc3ccc(NC(=O)OC4CCCC4)cc23)c5nn[nH]n5,129195,,43700.000000000000000000000000000000,nM
CC1(C)N(Cc2ccncc2)C(=O)N(C1=O)c3ccc(SC(F)(F)F)cc3,1139445,,43700.000000000000000000000000000000,nM
C[C@@H](Oc1cccc2ncnc(Nc3ccc4c(cnn4Cc5cscn5)c3)c12)C(=O)N(C)C,424663,,43700.000000000000000000000000000000,nM
CNC(=O)c1cc(ccc1OC)c2ccc3c(nc(nc3n2)N4CCOC[C@@H]4C)N5CCOC[C@@H]5C,1525989,,43700.000000000000000000000000000000,nM
O=C1C=C(N=C2N1C=Cc3ccccc23)N4CCOCC4,298049,,44700.000000000000000000000000000000,nM
CS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4CCOc34)n2)c1,710018,,44700.000000000000000000000000000000,nM
Fc1cccc(COc2cc(OCCCN3CCCC3)ccc2C(=O)Nc4ccccc4)c1,1174711,,44700.000000000000000000000000000000,nM
NC(=N)c1ccc2cc(ccc2c1)C(=O)Nc3ccc4OCOc4c3,561335,,44700.000000000000000000000000000000,nM
CC1(C)CNc2cc(NC(=O)c3cccnc3NCc4ccncc4)ccc12,568338,,44700.000000000000000000000000000000,nM
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)C5CCNCC5,1166747,,44700.000000000000000000000000000000,nM
COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)c3cccnc13,62361,,45700.000000000000000000000000000000,nM
OC[C@H](O)CN1C(=O)C(Cc2ccccc12)NC(=O)c3cc4cc(Cl)ccc4[nH]3,394056,,45700.000000000000000000000000000000,nM
CCC(=O)N[C@H]1CC[C@H](C1)C(=O)N(C)c2ccc(cc2)c3oc4ccccc4n3,1178226,,45700.000000000000000000000000000000,nM
CC(C)Oc1cc(OCC2CCCC2)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,323714,,45700.000000000000000000000000000000,nM
CNC(=O)c1cc(c2nc(cc(n2)C3(CC3)S(=O)(=O)C)N4CCOCC4)c5cc[nH]c5c1,1519908,,46800.000000000000000000000000000000,nM
CC(=O)c1noc(C)c1C(=O)Nc2nccs2,731561,,46800.000000000000000000000000000000,nM
NC1(CCN(CC1)c2ncnc3[nH]ccc23)C(=O)NC(CO)c4ccc(Cl)cc4,1519919,,46800.000000000000000000000000000000,nM
CCCSc1nc(NC)ccc1C(=O)N[C@@H]2C3CC4CC2C[C@@](O)(C4)C3,1425003,,46800.000000000000000000000000000000,nM
CN1CC(C1)n2nccc2c3cc(Cl)ccc3Oc4cc(F)c(cc4F)S(=O)(=O)Nc5ncns5,1519803,,47900.000000000000000000000000000000,nM
Fc1ccccc1C(=O)Nc2c(cnn2c3ccccc3)C#N,822419,,47900.000000000000000000000000000000,nM
CS(=O)(=O)Cc1cc(nc(n1)c2cnc3[nH]ccc3c2)N4CCOCC4,1342500,,47900.000000000000000000000000000000,nM
OC(=O)c1nc2cc(Cl)ccc2[nH]1,27721,,47900.000000000000000000000000000000,nM
CC(C)c1cc(C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N)n(C)n1,555256,,47900.000000000000000000000000000000,nM
COc1ccc2OC(=O)C(=Cc2c1)C(=O)C,829273,,49000.000000000000000000000000000000,nM
OC1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c3ccc(Cl)cc3,3859,,50100.000000000000000000000000000000,nM
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCN(CC4)C(=O)C)cc(OC(C)C)c23)n1,333438,,50100.000000000000000000000000000000,nM
COc1ccnc(c1)N(C)c2ccnc(Nc3cc(cc(c3)N4CCOCC4)N5CCOCC5)n2,1139827,,51300.000000000000000000000000000000,nM
Cc1cc(OCCCS(=O)(=O)C)cc(C)c1c2cccc(COc3ccc4[C@H](CC(=O)O)COc4c3)c2,1175867,,51300.000000000000000000000000000000,nM
NS(=O)(=O)c1cccc(Nc2nccc(Nc3cccc4[nH]ncc34)n2)c1,413855,,51300.000000000000000000000000000000,nM
OC(=O)c1cc2cc(ccc2n1Cc3ccc(Cl)c(Cl)c3)C(F)(F)F,217294,,51300.000000000000000000000000000000,nM
COc1ccc(CN2CCc3c(C2)[nH]c4ccccc34)cc1OC,153537,,51300.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)C4(CN(C)C4)C(=O)N,347062,,51300.000000000000000000000000000000,nM
Clc1ccc(c(Cl)c1)c2nnc3cccc(Cl)n23,753758,,52500.000000000000000000000000000000,nM
COCCC(NC(=O)C1(N)CCN(CC1)c2ncnc3[nH]ccc23)c4ccc(Cl)cc4,1519922,,52500.000000000000000000000000000000,nM
CSc1ccc(cc1)C(=O)C(C)(C)N2CCOCC2,835600,,52500.000000000000000000000000000000,nM
C[C@@H]1CN(Cc2ccc(F)cc2)[C@@H](C)CN1C(=O)c3cc4c(cn(C)c4cc3Cl)C(=O)C(=O)N(C)C,497877,,52500.000000000000000000000000000000,nM
O=C(NCCCCc1ccccc1)c2ccccc2,1108540,,52500.000000000000000000000000000000,nM
Nc1nc(NCCc2ccc(O)cc2)nc3nc(nn13)c4occc4,184427,,52500.000000000000000000000000000000,nM
CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(NC(=O)NCC(=O)N4CCOCC4)nn3c2,1353123,,53700.000000000000000000000000000000,nM
COc1ccc(cc1)C(=O)CS(=O)(=O)c2ccccc2,406852,,53700.000000000000000000000000000000,nM
OC(=O)[C@H](Cc1ccc(cc1)C#N)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425311,,53700.000000000000000000000000000000,nM
Oc1ccccc1NC(=O)c2cc(ccc2Cl)[N+](=O)[O-],379964,,53700.000000000000000000000000000000,nM
C[C@H](CO)Nc1nc(SCc2ccccc2)nc3NC(=O)Sc13,437593,,53700.000000000000000000000000000000,nM
COc1ccc(CNC(=O)N(CC=C)C2CCN(CCC(c3ccccc3)c4ccccc4)CC2)cc1,305238,,53700.000000000000000000000000000000,nM
COCCNS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C4CCCC4)cc1,514599,,53700.000000000000000000000000000000,nM
COC(=O)COc1ccc(cn1)C(=O)Nc2ccc(F)cc2,55177,,55000.000000000000000000000000000000,nM
COc1ccc2c(c1)[nH]c3c(C)nccc23,322,,55000.000000000000000000000000000000,nM
CSCc1cc(nc(n1)c2ccccc2)N3CCOCC3,723503,,55000.000000000000000000000000000000,nM
C[C@@H](C[C@@](C)(CS(=O)(=O)N1CCN(CCc2ccc(Cl)cc2Cl)CC1)N(O)C=O)c3ncc(F)cn3,1073555,,55000.000000000000000000000000000000,nM
CCn1c2ccccc2c3cc(ccc13)N(C)C(=O)CCc4ccncc4,194163,,55000.000000000000000000000000000000,nM
CC1=CC(=O)Nc2cc(N)c(C)cc12,1290185,,55000.000000000000000000000000000000,nM
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)N4CCOCC4)n2,490264,,56200.000000000000000000000000000000,nM
CCN(C1CCN(CC[C@H](C2CCN(CC2)S(=O)(=O)C(F)(F)F)c3ccccc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,1280899,,56200.000000000000000000000000000000,nM
COc1cc(Nc2nccc(n2)N(C)c3cc(CO)ccc3C)cc(c1)N4CCOCC4,1139839,,56200.000000000000000000000000000000,nM
COCCN(C)S(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C)cc1,514749,,56200.000000000000000000000000000000,nM
Clc1cc(Cl)c2c3C(=O)NNC(=O)c3[nH]c2c1,216025,,57500.000000000000000000000000000000,nM
CN1CCN(CC1)c2ccc3N=CN(C(=O)c3c2)c4cc(ccc4C)C(=O)Nc5ccon5,1343526,,57500.000000000000000000000000000000,nM
CC(C)(Cc1cccc(CC(=O)NCc2cccc(c2)c3ccc(O)cc3)c1)NC[C@H](O)c4ccc(O)c(NS(=O)(=O)C)c4,700180,,57500.000000000000000000000000000000,nM
Cc1nc(C)c(s1)C(=O)N[C@@H](Cc2cccc(Cl)c2)C(=O)NCC#N,562297,,57500.000000000000000000000000000000,nM
CC(C)n1c(C)ncc1c2nc(Nc3ccc(cc3)C(=O)N4CCN(C)CC4)ncc2F,453117,,57500.000000000000000000000000000000,nM
Cc1sc2c(C(=N[C@@H](CC(=O)OC(C)(C)C)c3nnc(C)n23)c4ccc(Cl)cc4)c1C,1282795,,57500.000000000000000000000000000000,nM
COc1ccc(NCc2ccc(cc2)C(=O)Nc3ccccc3N)cc1OC,354143,,57500.000000000000000000000000000000,nM
Nc1c(nc(nc1N2CCOCC2)C#N)N3CCCC3,459894,,58900.000000000000000000000000000000,nM
CCN(CC)CCn1c2ccccc2c3cnc(N)c(C#N)c13,997193,,58900.000000000000000000000000000000,nM
CCOC(=O)c1ccc(OCCC2(CCN(CC2)c3ccc(C)nn3)C#N)cc1,1179966,,58900.000000000000000000000000000000,nM
CCN1CCN(Cc2ccc(cc2)c3cc4c(N[C@H](C)c5ccccc5)ncnc4[nH]3)CC1,586744,,58900.000000000000000000000000000000,nM
COc1cccc(c1)C(=O)N2CCC(CC2)C(=O)c3ccc(F)cc3,644715,,58900.000000000000000000000000000000,nM
Oc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OC4CCCC4)c1,1174481,,58900.000000000000000000000000000000,nM
COc1cnc(cn1)c2cccc(F)c2C(F)(F)CNC(=O)c3ccc(COCC(F)(F)F)nc3,1420816,,58900.000000000000000000000000000000,nM
OCC(=O)N1CCC(CC1)c2n[nH]c(c3ccc(Cl)cc3)c2c4ccncn4,621164,,60300.000000000000000000000000000000,nM
CCCSc1ncccc1C(=O)NC2CCC(F)(F)CC2,1423861,,60300.000000000000000000000000000000,nM
COc1cc(Nc2cc(Oc3cccnc3C)ccn2)cc(OC)c1OC,572909,,60300.000000000000000000000000000000,nM
Clc1ccc2NC(=O)CSc2c1,1208106,,60300.000000000000000000000000000000,nM
Clc1ccc(NC(=O)N2CCN(C[C@@H]3CCCN(CCc4ccccc4)C3)CC2)cc1Cl,1346292,,60300.000000000000000000000000000000,nM
CNC(=O)c1c(oc2cc(N(CCO)S(=O)(=O)C)c(cc12)C3CC3)c4ccc(F)cc4,621217,,60300.000000000000000000000000000000,nM
C[C@H](CO)Nc1nc(SCc2cccc(F)c2F)nc3NC(=O)C(=O)Nc13,436970,,61700.000000000000000000000000000000,nM
COCCS(=O)(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1,514962,,61700.000000000000000000000000000000,nM
CC(C)(C)OC(=O)N1CCC(CC1)c2ncc(OCc3ccc(cc3)S(=O)(=O)C)cn2,1364313,,61700.000000000000000000000000000000,nM
Cc1cc(CNc2ncc(Br)c(Nc3cc(C)[nH]n3)n2)on1,1365760,,61700.000000000000000000000000000000,nM
Brc1ccc(\C=C\CNCCNS(=O)(=O)c2cccc3cnccc23)cc1,169457,,61700.000000000000000000000000000000,nM
CC(C)Oc1cc(OCc2ccccc2F)cc(c1)C(=O)Nc3ccc(cn3)C(=O)O,323942,,61700.000000000000000000000000000000,nM
O=C(Nc1ccccc1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4,1174482,,61700.000000000000000000000000000000,nM
CC(C)(C)NS(=O)(=O)c1cncc(c1)c2ccc3nc(N)nn3c2,1355685,,63100.000000000000000000000000000000,nM
Cc1cc(Nc2ccnc(NCc3onc(c3)C4CC4)n2)n[nH]1,1365777,,63100.000000000000000000000000000000,nM
CC(C)Cn1cnc2c(N)nc3ccccc3c12,250908,,63100.000000000000000000000000000000,nM
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3ccc(Cl)cc3)n2)cc1,164103,,63100.000000000000000000000000000000,nM
CN(C)CC(O)COc1ccc(Nc2cc(Nc3cc(Cl)ccc3Cl)ncn2)cc1,163851,,63100.000000000000000000000000000000,nM
C[C@@H]1CN(CCN1c2ncc(OCc3ccncc3C#N)cn2)c4noc(C)n4,1364347,,63100.000000000000000000000000000000,nM
Cc1cccc(C[C@H](NC(=O)c2cc(nn2C)C(C)(C)C)C(=O)NCC#N)c1,564008,,63100.000000000000000000000000000000,nM
C[C@@H](Oc1cccc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(C)c3)c12)C(=O)N(C)CCO,438001,,63100.000000000000000000000000000000,nM
Cc1cc(N)nc(CCNC(=O)c2ccc(cc2)C#N)c1,688087,,64600.000000000000000000000000000000,nM
OC(C(=O)c1ccccc1)c2ccccc2,318924,,64600.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN4CCN(C)CC4,88423,,64600.000000000000000000000000000000,nM
CC(C)Oc1cccc(NC(=O)c2ccc3cc(ccc3c2)C(=N)N)c1,181433,,64600.000000000000000000000000000000,nM
COc1cc2ncnc(Nc3cc(NC(=O)c4ccnc(c4)N5CCOCC5)ccc3C)c2cc1OCCN6CCOCC6,309940,,66100.000000000000000000000000000000,nM
Clc1ccc(cc1)C2(CCC2)C(=O)Nc3oc(nn3)C(=O)Nc4ccc(cc4)N5CCOCC5,1346275,,66100.000000000000000000000000000000,nM
COc1cc(ccc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCN(CCO)CC5,1166763,,66100.000000000000000000000000000000,nM
Cc1cc(COc2cnc(nc2)N3CCN(CC3)C(=O)OC(C)(C)C)ccn1,1364331,,66100.000000000000000000000000000000,nM
C[C@@H]1CN(C[C@H](C)O1)c2nc(N3CCOC[C@@H]3C)c4ccc(nc4n2)c5ccccc5,1525999,,66100.000000000000000000000000000000,nM
OC(=O)c1cc2c(Cl)cccc2n1Cc3ccc(Cl)c(Cl)c3,217424,,66100.000000000000000000000000000000,nM
NC(=O)Nc1sc(cc1C(=O)N[C@H]2CCCNC2)c3ccc(Cl)c(Cl)c3,1363105,,66100.000000000000000000000000000000,nM
COc1cccc(NC(=O)Cn2cc(Oc3ccnc4cc(OC)c(OC)cc34)cn2)c1,1274966,,66100.000000000000000000000000000000,nM
Cc1oncc1C(=O)Nc2ccc(cc2)C(F)(F)F,93895,,67600.000000000000000000000000000000,nM
CC1(C)Oc2c(C=C1)c(O)nc3ccccc23,931728,,67600.000000000000000000000000000000,nM
NC(=O)Nc1sc(cc1C(=O)N)c2ccc(F)cc2,425081,,67600.000000000000000000000000000000,nM
NC(=O)c1cc(sc1N)c2ccccc2,346605,,69200.000000000000000000000000000000,nM
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)S(=O)(=O)CC4CCCO4)n2,514963,,69200.000000000000000000000000000000,nM
CCN(C1CCN(CCC(c2ccc(F)cc2)c3ccc(F)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,330664,,69200.000000000000000000000000000000,nM
CN(C)CCOc1ccc(cc1)c2oc3ncnc(NC[C@@H]4CCCO4)c3c2c5ccccc5,407986,,69200.000000000000000000000000000000,nM
CC1(C)SCCN([C@H]1C(=O)NO)S(=O)(=O)c2ccc(Oc3ccncc3)cc2,120195,,69200.000000000000000000000000000000,nM
COc1ccc(cc1Nc2ncc(Cl)c(n2)c3cnc4ccccn34)N5CCNCC5,1166778,,69200.000000000000000000000000000000,nM
COc1cc(OC)nc(n1)N2N=CC(=C(Cl)C2=O)Cl,1368995,,70800.000000000000000000000000000000,nM
CC(C)CNc1nc(nc(N2CCOCC2)c1N)C#N,459889,,70800.000000000000000000000000000000,nM
CNC(=O)c1ccc(Nc2nccc(n2)c3cnc(C)n3C(C)C)cc1F,453169,,70800.000000000000000000000000000000,nM
CC(C)n1c(C)ncc1c2ccnc(Nc3ccc(cc3)C(=O)NC4CC4)n2,453023,,70800.000000000000000000000000000000,nM
CC(C)Cn1cnc(c2ccccc2)c1c3nc4c(N)ncnc4s3,612209,,70800.000000000000000000000000000000,nM
CCN(C1CCN(CCC(c2ccccc2)c3ccccc3)CC1)C(=O)NCc4cccc(C)c4,305263,,70800.000000000000000000000000000000,nM
COc1cc2c(Nc3c(Cl)ccc4OCOc34)ncnc2cc1OCCCN5CCOCC5,285568,,70800.000000000000000000000000000000,nM
Cc1cc(C)cc(c1)c2[nH]c3sc(cc3c2C(=O)CN4CCN(CC(=O)N5CCCC5)CC4)C(C)(C)C(=O)N6C7CCC6CC7,417881,,70800.000000000000000000000000000000,nM
COC1CCN(C1)C(=O)C2CCN(CCc3c([nH]c4sc(cc34)C(C)(C)C(=O)N5C6CCC5CC6)c7cc(C)cc(C)c7)CC2,417914,,70800.000000000000000000000000000000,nM
Cc1cnc(NC(=O)CSc2nnc(C)s2)s1,962575,,70800.000000000000000000000000000000,nM
CC(C)CCn1c(CN2C(=O)N(C3CC3)C(=O)c4ccccc24)nc5cc(CN)ccc15,399020,,70800.000000000000000000000000000000,nM
OC(=O)[C@H](Cc1ccc(F)cc1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,1425381,,72400.000000000000000000000000000000,nM
O=C(NCCSCc1ccccc1)c2ccccc2,647044,,72400.000000000000000000000000000000,nM
Cc1ncc2CN=C(c3ccccc3F)c4cc(Cl)ccc4n12,27611,,72400.000000000000000000000000000000,nM
CCN(c1ccnc(Nc2cc(cc(c2)N3CCOCC3)N4CCOCC4)n1)c5cc(CO)ccc5C,1139841,,72400.000000000000000000000000000000,nM
COc1ccc(Cl)c(Nc2ncnc3cc(OCCCN4CCOCC4)c(OC)cc23)c1,283866,,72400.000000000000000000000000000000,nM
Cc1cc(C)cc(c1)c2[nH]c3sc(cc3c2C(=O)CN4CCC(CC4)C(=O)N5CCOCC5)C(C)(C)C(=O)N6C7CCC6CC7,417909,,72400.000000000000000000000000000000,nM
Clc1ccc(CN2CCNCC2)cc1C(=O)NCC34CC5CC(CC(C5)C3)C4,400853,,74100.000000000000000000000000000000,nM
CN(C1CCN(Cc2ccc(cc2)C(F)(F)F)CC1)C(=O)Cc3ccc(cc3F)S(=O)(=O)C,1331875,,74100.000000000000000000000000000000,nM
CC[C@H](CO)Nc1nc(NCc2ccccc2)c3ncn(C(C)C)c3n1,14221,,74100.000000000000000000000000000000,nM
FC(F)(F)c1ccc2[nH]c3CCN(Cc3c2c1)C(=O)[C@@H]4CCCC[C@H]4C(=O)NC5(CC5)C#N,1428119,,74100.000000000000000000000000000000,nM
COc1ccc(OC)c(NC(=O)Cc2cccs2)c1,399665,,74100.000000000000000000000000000000,nM
CC(C)(C)[C@H](NC(=O)[C@@H]1CCCC[C@H]1C(=O)N2CCc3[nH]c4ccc(F)cc4c3C2)C#N,1428111,,74100.000000000000000000000000000000,nM
OC(=O)[C@H](Cc1ccc(cc1)C#CCCNc2ccccn2)NC(=O)c3c(Cl)cccc3Cl,1343219,,75900.000000000000000000000000000000,nM
CCOC(=O)c1ccc(OCCC2CCN(CC2)c3ccc(C)nn3)cn1,1179972,,75900.000000000000000000000000000000,nM
O=C(Nc1ccccc1)c2ccccc2,192729,,75900.000000000000000000000000000000,nM
COc1ccccc1C(=O)Nc2ccc(C)c(c2)N3C=Nc4ccc(cc4C3=O)N5CCN(C)CC5,1343286,,75900.000000000000000000000000000000,nM
CO[C@@H]1CN(Cc2ccc(cc2)C(F)(F)F)CC[C@@H]1N(C)C(=O)Cc3ccc(cc3)n4cnnn4,1331889,,75900.000000000000000000000000000000,nM
CCN(C1CCN(CCC(c2ccccc2)c3ccc(C)cc3)CC1)C(=O)Cc4ccc(cc4)S(=O)(=O)C,330854,,75900.000000000000000000000000000000,nM
N#Cc1nc(nc(n1)N2CCOCC2)N3CCOCC3,745525,,77600.000000000000000000000000000000,nM
COc1ccc(COc2nc(Br)cnc2NS(=O)(=O)c3ccc(C)cc3)cc1OCCN(C)C,1336693,,77600.000000000000000000000000000000,nM
Cc1nc(C)c(nc1C(=O)N)c2ccc3c(CC[C@@]34CC[C@H](Cc5nnn[nH]5)CC4)c2,1439163,,77600.000000000000000000000000000000,nM
